#{"t_start": 1770201107.09923, "env_id": "None"}
r,l,t
-35.176394,1,40.686832
-47.260211,1,40.686832
-6.824542,1,40.686832
-36.634862,1,40.686832
-38.956391,1,40.686832
-41.026762,1,40.686832
-21.588741,1,40.702766
-23.480124,1,40.702766
-22.877054,1,40.702766
-12.409233,1,40.702766
-6.175693,1,40.702766
-10.422063,1,40.702766
-20.257896,1,40.702766
-40.958435,1,40.702766
-26.877142,1,40.702766
-10.418065,1,40.702766
-20.938968,1,40.719877
-7.932297,1,40.722223
-50.45659,1,40.724216
-12.329365,1,40.726216
-25.20007,1,43.014244
-36.999557,1,43.016253
-18.879381,1,43.020268
-17.630094,1,43.023289
-35.218948,1,43.025301
-18.558471,1,43.027309
-16.666803,1,43.029318
-19.875398,1,43.029318
-9.074219,1,43.031326
-14.824653,1,43.033335
-36.260199,1,43.035344
-17.491963,1,43.037096
-21.822016,1,43.038071
-9.281837,1,43.03987
-6.602983,1,43.041937
-17.296982,1,43.043995
100.0,1,43.043995
-38.196082,1,43.047387
-11.838472,1,43.048616
-31.93164,1,43.050612
-9.462893,1,43.05162
-22.620316,1,43.053606
-38.351451,1,43.056936
-23.474956,1,43.059937
-22.895888,1,43.061919
-20.734884,1,43.061919
-20.401096,1,43.061919
-49.50805,1,43.061919
-24.429396,1,43.061919
-23.386567,1,43.077864
100.0,1,43.077864
-51.608128,1,43.077864
-32.633497,1,43.077864
-25.841169,1,43.077864
-30.674254,1,43.077864
-39.851455,1,43.09391
-13.604668,1,43.09391
-19.227837,1,43.097223
-26.621709,1,43.097223
-11.914081,1,43.097223
-34.860718,1,43.097223
-24.285306,1,43.097223
-10.442876,1,43.097223
-28.457088,1,43.097223
-18.726461,1,43.097223
100.0,1,43.109804
-25.279691,1,43.109804
-10.260913,1,43.109804
-8.735541,1,43.109804
-22.211647,1,43.109804
-19.956769,1,43.109804
-28.094177,1,43.109804
-14.842819,1,43.109804
-40.364808,1,43.109804
-22.8055,1,43.109804
-31.3938,1,43.109804
-16.387885,1,43.128033
-16.122562,1,43.130043
-7.066831,1,43.130043
-14.128116,1,43.132052
-12.998837,1,43.13406
-10.610134,1,43.136069
-8.375149,1,43.138077
-6.73294,1,43.138077
-33.715004,1,43.140085
-20.387712,1,43.143098
-15.625126,1,43.144071
-12.58112,1,43.146224
-36.613545,1,43.147453
-30.984167,1,43.148466
-28.098133,1,43.148466
-11.528339,1,43.152678
-24.427174,1,43.153677
-31.80028,1,43.155683
-38.168278,1,43.157683
-69.095195,1,43.158661
-18.326986,1,43.160871
-18.897409,1,43.161875
-19.96101,1,43.163875
-21.318225,1,43.164871
-25.341523,1,43.165877
-38.940737,1,43.165877
-39.60073,1,43.165877
-26.870638,1,43.165877
-27.112511,1,43.165877
-34.880173,1,43.165877
-31.994483,1,43.165877
-24.46019,1,43.165877
-19.546419,1,43.165877
-32.857136,1,43.165877
-32.957815,1,43.181816
-13.110895,1,43.181816
-9.495954,1,43.181816
-45.249476,1,43.181816
-23.099004,1,43.181816
-40.310533,1,43.181816
-38.307443,1,43.181816
-16.204476,1,43.181816
-15.217826,1,43.181816
-41.459899,1,43.181816
-13.575948,1,43.197733
-17.208856,1,43.197733
-50.948976,1,43.197733
-32.100622,1,43.197733
-25.812043,1,43.197733
-30.195888,1,43.197733
-20.656262,1,43.213889
-12.085947,1,43.213889
-17.163349,1,43.216861
-9.161537,1,43.218884
-23.317343,1,43.220905
-8.661328,1,43.222925
-8.833072,1,43.222925
-20.054726,1,43.224948
-17.851559,1,43.22697
-15.19288,1,43.228991
-10.888864,1,43.232035
-27.145895,1,43.234056
-23.270322,1,43.236075
-28.926084,1,43.236075
-10.726224,1,43.236075
-21.506175,1,43.236075
-31.262625,1,43.236075
-28.276552,1,43.236075
-12.569212,1,43.236075
-27.652288,1,43.245794
-10.449731,1,43.247666
100.0,1,43.249624
-18.060445,1,43.251315
-25.574106,1,43.252318
-11.611997,1,43.252318
-32.141294,1,43.256086
-24.981592,1,43.259389
-27.081414,1,43.262385
-24.068258,1,43.26507
-33.601503,1,43.268075
-26.262512,1,43.270786
-14.580886,1,43.273823
-30.38382,1,43.276486
-9.307282,1,43.279749
-19.079222,1,43.283487
-19.867869,1,43.283487
-35.815524,1,43.283487
-23.582977,1,43.283487
-17.76451,1,43.283487
-17.360077,1,43.298747
-15.359717,1,43.298747
-33.163246,1,43.298747
-15.773371,1,43.298747
-16.713573,1,43.298747
-39.17474,1,43.298747
-16.556659,1,43.314905
-16.802395,1,43.316922
-28.463455,1,43.318937
-21.979572,1,43.322956
-16.278627,1,43.324965
-43.933489,1,43.326974
-17.633837,1,43.328982
-22.718639,1,43.330734
-23.681655,1,43.330734
-22.918635,1,43.330734
-43.264825,1,43.330734
-21.008737,1,43.330734
-15.587919,1,43.330734
-14.992508,1,43.330734
-13.532487,1,43.330734
-9.302216,1,43.330734
-33.341115,1,43.330734
-22.620458,1,43.346915
-45.503506,1,43.348933
-40.97317,1,43.350945
-59.092436,1,43.352953
-47.476328,1,43.354961
-34.780301,1,43.354961
-39.821434,1,43.35697
-17.574283,1,43.358978
-5.957585,1,43.358978
-37.435704,1,43.360986
-16.053709,1,43.362739
-25.266809,1,43.36494
-30.561307,1,43.365947
-14.819247,1,43.36829
-23.196204,1,43.369385
-34.698958,1,43.369385
-19.53875,1,43.369385
-20.592328,1,43.374918
-51.420594,1,43.375916
-9.717712,1,43.37691
-26.194709,1,43.378922
-27.112511,1,43.37991
-10.248376,1,43.381933
-43.051893,1,43.383448
-20.298982,1,43.385464
-28.054819,1,43.387464
-51.529174,1,43.388464
-6.198638,1,43.388464
-40.875066,1,43.388464
-39.462462,1,43.388464
-17.955035,1,43.394298
-41.74654,1,43.394298
-45.295605,1,43.394298
-27.6954,1,43.394298
-16.286834,1,43.394298
-25.79993,1,43.394298
-31.375569,1,43.406393
-28.149379,1,43.410418
-6.731191,1,43.412428
-29.874954,1,43.416444
-28.166402,1,43.420205
-33.433869,1,43.422218
-24.379346,1,43.426234
-28.865893,1,43.428243
-10.061106,1,43.432258
-22.954627,1,43.434266
-12.337835,1,43.436019
-20.211276,1,43.436019
-20.472237,1,43.436019
-41.414841,1,43.436019
-23.910768,1,43.436019
-20.607709,1,43.436019
-38.385602,1,43.436019
-30.614137,1,43.436019
-29.648581,1,43.436019
-12.709089,1,43.436019
-18.124524,1,43.452193
-21.675889,1,43.452193
-12.134789,1,43.452193
-28.500204,1,43.452193
-36.548232,1,43.452193
-44.047177,1,43.452193
-25.830827,1,43.452193
-11.992147,1,43.452193
-39.365253,1,43.452193
-39.946701,1,43.467997
-19.767655,1,43.469622
-15.177009,1,43.474236
-11.190827,1,43.480899
-20.297559,1,43.484896
-17.926987,1,43.4881
-26.603346,1,43.491129
-48.027445,1,43.492099
-35.629863,1,43.492099
-19.283935,1,43.500132
-13.975302,1,43.500132
-44.145021,1,43.500132
100.0,1,43.500132
-28.163778,1,43.508305
-26.719587,1,43.510316
-22.013821,1,43.512325
100.0,1,43.514333
-20.915915,1,43.514333
-36.084346,1,43.516339
-27.68145,1,43.518347
-28.844572,1,43.520355
-8.358608,1,43.522363
-14.216259,1,43.522363
-38.532527,1,43.524116
-10.406667,1,43.526446
-8.614198,1,43.526446
-22.40574,1,43.528459
-23.021112,1,43.530472
-13.647619,1,43.53248
100.0,1,43.534489
-36.472186,1,43.534489
-13.813315,1,43.536497
-6.253575,1,43.538506
-37.916582,1,43.540014
-54.648851,1,43.542581
-14.23453,1,43.54477
-32.936303,1,43.546793
-36.954612,1,43.546793
-24.154706,1,43.546793
-35.898923,1,43.546793
-22.383656,1,43.546793
-35.559376,1,43.546793
-19.612352,1,43.556131
-41.449531,1,43.556131
-32.948382,1,43.556131
-8.364615,1,43.556131
-19.550213,1,43.556131
-19.611442,1,43.556131
-43.264825,1,43.556131
-6.000803,1,43.556131
-13.687882,1,43.556131
-29.894175,1,43.571973
-19.592532,1,43.575082
-13.009257,1,43.576945
-16.8767,1,43.579169
-19.188016,1,43.579169
-38.885466,1,43.582181
-13.768807,1,43.583231
-11.574905,1,43.585236
100.0,1,43.586238
-27.720012,1,43.58819
-17.259187,1,43.590241
-36.940636,1,43.592266
-53.771648,1,43.593264
-12.829142,1,43.595271
-18.60721,1,43.59626
-62.335003,1,43.59626
-22.47766,1,43.59626
-15.215683,1,43.59626
-32.448088,1,43.59626
-25.083848,1,43.59626
-39.806671,1,43.59626
-7.216473,1,43.59626
-60.155853,1,43.59626
-27.025436,1,43.59626
-14.505334,1,43.612082
-19.318462,1,43.614776
-16.927746,1,43.614776
-10.717911,1,43.614776
100.0,1,43.614776
-9.417598,1,43.614776
-14.525398,1,43.614776
-41.292507,1,43.614776
-9.088006,1,43.614776
-10.778145,1,43.628115
-39.513055,1,43.628115
-40.325797,1,43.628115
-24.137794,1,43.628115
-17.163349,1,43.628115
-6.004852,1,43.628115
-48.747384,1,43.628115
-15.247118,1,43.628115
-22.753928,1,43.628115
-35.48118,1,43.628115
-20.103178,1,43.628115
-18.897409,1,43.644297
-24.695628,1,43.644297
-5.897145,1,43.644297
-11.052713,1,43.644297
100.0,1,43.644297
-38.171855,1,43.644297
-10.54594,1,43.644297
-5.412024,1,43.644297
-11.8005,1,43.644297
-39.820126,1,43.644297
-19.274024,1,43.660445
-8.771298,1,43.660445
-11.479517,1,43.660445
-23.089971,1,43.660445
-20.336488,1,43.660445
-23.506353,1,43.660445
-22.296225,1,43.660445
-18.60721,1,43.660445
-31.485771,1,43.660445
-38.201488,1,43.676489
-25.603781,1,43.678735
-30.111113,1,43.680303
-23.265378,1,43.68185
-43.558122,1,43.682857
-32.699957,1,43.682857
-30.986132,1,43.686494
-16.729975,1,43.687593
-10.891728,1,43.689598
-34.025019,1,43.690602
-7.48707,1,43.692594
-32.789192,1,43.693542
-45.365894,1,43.694852
-12.221851,1,43.696766
-41.221466,1,43.697758
-26.773889,1,43.699757
-24.827486,1,43.700756
-18.52273,1,43.700756
100.0,1,43.700756
-11.465594,1,43.700756
-26.404565,1,43.700756
-21.331137,1,43.700756
-7.891027,1,43.700756
-27.227866,1,43.700756
-46.042332,1,43.700756
-25.566014,1,43.700756
-17.547091,1,43.700756
-23.518755,1,43.716689
-33.167912,1,43.716689
-21.321918,1,43.719471
-10.606847,1,43.721488
-25.090173,1,43.721488
-10.156714,1,43.721488
-29.199381,1,43.721488
-15.402425,1,43.721488
-38.877562,1,43.721488
-37.469749,1,43.721488
-23.778006,1,43.721488
100.0,1,43.732687
-12.021902,1,43.732687
-37.568372,1,43.739583
-34.791016,1,43.7407
-16.486873,1,43.7407
-42.73319,1,43.745188
-39.583379,1,43.745188
-5.744735,1,43.748364
-48.951569,1,43.748364
-18.126759,1,43.753795
-29.756046,1,43.755807
-21.042792,1,43.755807
100.0,1,43.755807
-33.642316,1,43.755807
-29.722791,1,43.755807
-5.829574,1,43.766095
-22.421575,1,43.768134
-23.386567,1,43.768134
-27.36968,1,43.768134
-54.551727,1,43.780735
-48.892553,1,43.782817
-25.784964,1,43.78563
-40.598903,1,43.78563
-24.568502,1,43.78563
-37.151897,1,43.791358
-11.334612,1,43.791358
-8.967199,1,43.791358
-10.11644,1,43.797412
-44.236544,1,43.799426
-20.743871,1,43.801425
-19.422588,1,43.803425
-20.159348,1,43.805629
-32.867645,1,43.808646
-14.840886,1,43.811646
-35.390529,1,43.811646
-26.129278,1,43.811646
100.0,1,43.82084
-33.927492,1,43.82084
-9.441073,1,43.824302
-23.421488,1,43.824302
-14.756972,1,43.827746
-23.11432,1,43.827746
-8.718331,1,43.830019
-21.366703,1,43.830019
-22.796956,1,43.830019
-45.118832,1,43.830019
-40.597863,1,43.830019
-21.400696,1,43.830019
-8.066985,1,43.830019
-23.629984,1,43.830019
-23.140946,1,43.843503
-21.044286,1,43.843503
-31.943857,1,43.843503
-39.113689,1,43.843503
-18.372501,1,43.843503
-11.559591,1,43.843503
-25.055668,1,43.843503
-9.431636,1,43.843503
-23.242554,1,43.843503
-14.764211,1,43.843503
-21.036561,1,43.859325
-26.224074,1,43.859325
100.0,1,43.859325
-11.258557,1,43.859325
-38.964006,1,43.859325
-12.353597,1,43.867474
-38.983954,1,43.867474
-42.828876,1,43.86948
-8.447761,1,43.86948
-24.268532,1,43.874118
-38.394072,1,43.877754
-28.175223,1,43.881775
-25.183123,1,43.881775
-52.517774,1,43.887196
-8.918163,1,43.891695
-6.687875,1,43.892941
-20.184492,1,43.897248
-17.66182,1,43.897248
-17.279019,1,43.903544
-37.120586,1,43.90655
-11.459428,1,43.908852
-13.858097,1,43.910862
-39.436451,1,43.91386
-24.769064,1,43.915853
-17.77191,1,43.915853
-19.962873,1,43.919493
-24.266727,1,43.919493
-40.718074,1,43.921515
-23.681211,1,43.921515
100.0,1,43.921515
-21.729606,1,43.921515
-26.127659,1,43.921515
-19.201718,1,43.921515
-59.941229,1,43.931899
-18.056023,1,43.931899
-26.227613,1,43.931899
-17.782868,1,43.931899
-8.186818,1,43.931899
-20.173063,1,43.940289
-29.528771,1,43.940289
-9.261039,1,43.940289
-19.581366,1,43.940289
-12.763591,1,43.947611
-18.436476,1,43.949633
-47.388302,1,43.951654
-11.687907,1,43.951654
-18.548425,1,43.951654
-11.121508,1,43.951654
-8.558189,1,43.951654
-30.694267,1,43.951654
-7.034535,1,43.951654
-7.759331,1,43.963268
-16.02042,1,43.963268
-36.189126,1,43.963268
-20.529652,1,43.963268
-34.32146,1,43.963268
-21.528244,1,43.963268
-30.43923,1,43.963268
-26.719513,1,43.963268
-27.41999,1,43.963268
-24.369354,1,43.979211
-17.409877,1,43.979211
-22.116871,1,43.979211
-22.538231,1,43.979211
-31.612481,1,43.979211
-17.166668,1,43.979211
-10.171511,1,43.979211
-8.973112,1,43.979211
-26.421421,1,43.979211
-13.327671,1,43.996044
-33.798441,1,43.997422
-43.39586,1,43.999894
-12.460976,1,44.001949
-15.78746,1,44.001949
-43.042848,1,44.001949
-5.837818,1,44.00599
-32.370234,1,44.008137
-5.709873,1,44.010193
-20.353712,1,44.011197
-38.717826,1,44.013195
100.0,1,44.014459
-43.460345,1,44.016458
-16.071363,1,44.018434
-24.713731,1,44.020054
-24.861393,1,44.021203
-23.174674,1,44.023197
-10.693537,1,44.024196
-21.321986,1,44.026199
-21.818327,1,44.027202
-8.247272,1,44.027202
-29.886324,1,44.027202
-26.924246,1,44.027202
-18.820213,1,44.027202
-40.182095,1,44.027202
-19.846889,1,44.027202
-5.178967,1,44.027202
-16.981952,1,44.027202
-21.427225,1,44.027202
-14.059673,1,44.04373
-9.940163,1,44.044534
-23.376187,1,44.046917
-19.069253,1,44.048082
-12.930138,1,44.050395
-43.042848,1,44.052492
-35.326849,1,44.053499
-18.947788,1,44.055434
-25.549885,1,44.057493
-26.671424,1,44.058497
-19.381968,1,44.060498
-30.924277,1,44.062295
-20.712567,1,44.063365
-30.322426,1,44.06536
-23.377143,1,44.06636
-58.633267,1,44.06837
-34.762941,1,44.06837
-9.393266,1,44.06837
-16.487283,1,44.06837
-18.124524,1,44.06837
-32.766175,1,44.06837
-9.357751,1,44.06837
-35.126039,1,44.06837
-27.1097,1,44.06837
-26.362193,1,44.06837
-15.477429,1,44.06837
-23.579037,1,44.08762
-23.330596,1,44.090438
-40.859549,1,44.093422
-15.369505,1,44.097214
-29.147658,1,44.100214
-37.405086,1,44.102862
-39.055513,1,44.104552
-29.592178,1,44.106547
-54.9275,1,44.107547
-18.817168,1,44.108567
-36.747172,1,44.111165
-32.757928,1,44.111501
-21.320419,1,44.111501
-40.818987,1,44.111501
-24.817949,1,44.116827
-7.087129,1,44.118304
-13.514342,1,44.118304
-42.971632,1,44.118304
-26.70073,1,44.123846
-18.5421,1,44.124909
-18.824439,1,44.126905
-28.756686,1,44.128911
-15.427471,1,44.12991
-47.597826,1,44.131999
-36.48032,1,44.133015
-17.643184,1,44.135002
-28.247096,1,44.136999
-29.075473,1,44.138003
-16.882962,1,44.138003
-32.007018,1,44.138003
-10.275226,1,44.138003
-16.08353,1,44.138003
-19.392318,1,44.138003
-12.053836,1,44.138003
-9.302366,1,44.138003
-15.42499,1,44.138003
-14.284563,1,44.138003
-14.319381,1,44.138003
-34.850133,1,44.155092
-24.169333,1,44.157104
-14.653908,1,44.157104
-11.182179,1,44.157104
-40.37537,1,44.157104
-37.957174,1,44.157104
-12.011028,1,44.157104
-22.969523,1,44.157104
-13.642781,1,44.157104
-17.546255,1,44.157104
-48.632731,1,44.169952
-42.524088,1,44.169952
-43.504484,1,44.169952
-12.57658,1,44.169952
-15.33774,1,44.169952
-16.317883,1,44.169952
-29.029425,1,44.169952
-28.37368,1,44.169952
-21.818327,1,44.169952
-51.429354,1,44.169952
-14.336207,1,44.169952
-34.776544,1,44.186099
-15.757844,1,44.186099
-18.767798,1,44.186099
100.0,1,44.186099
-18.537227,1,44.186099
-13.861416,1,44.186099
-15.968061,1,44.186099
-43.860757,1,44.186099
-17.763736,1,44.186099
-7.215286,1,44.186099
-18.207559,1,44.186099
-24.525231,1,44.205767
-32.643323,1,44.207563
-47.96246,1,44.209677
-20.685873,1,44.210677
-20.715481,1,44.212682
-17.259187,1,44.214145
-9.289347,1,44.216488
-27.631212,1,44.217537
-41.604859,1,44.219553
-34.136006,1,44.221172
-8.596826,1,44.222231
-69.173007,1,44.222231
-24.676049,1,44.222231
-36.054819,1,44.227981
-6.205465,1,44.229172
-12.488621,1,44.231175
-40.366714,1,44.232172
-29.420014,1,44.234242
-41.185801,1,44.234996
-17.542524,1,44.237268
-66.248185,1,44.238254
-18.322309,1,44.240253
-36.940636,1,44.241261
100.0,1,44.242261
-15.884877,1,44.242261
-19.958282,1,44.242261
-11.174935,1,44.242261
-18.670624,1,44.242261
-50.27778,1,44.242261
-18.3648,1,44.242261
-25.575861,1,44.242261
-23.211659,1,44.242261
-16.526387,1,44.242261
100.0,1,44.259372
-17.244758,1,44.263393
-28.5489,1,44.263393
-7.985155,1,44.263393
-12.141155,1,44.263393
100.0,1,44.274047
-19.605587,1,44.274047
-41.409811,1,44.274047
-35.089047,1,44.274047
-11.346788,1,44.274047
-12.865982,1,44.290575
-33.5227,1,44.292549
-19.134052,1,44.293555
-26.878403,1,44.295547
-29.10786,1,44.296548
-28.947301,1,44.298771
-40.892221,1,44.299764
-29.583582,1,44.301768
-9.181859,1,44.303763
-36.853281,1,44.304566
-15.067715,1,44.304566
-15.534832,1,44.304566
-28.066882,1,44.304566
-25.412636,1,44.304566
-21.942177,1,44.304566
-18.025649,1,44.304566
100.0,1,44.304566
-36.220418,1,44.304566
-35.154302,1,44.304566
-14.764608,1,44.319665
100.0,1,44.319665
-49.250399,1,44.319665
-40.87617,1,44.319665
-46.658758,1,44.319665
-6.427498,1,44.319665
-35.020942,1,44.319665
-29.042359,1,44.319665
-21.260946,1,44.33724
-22.356778,1,44.338848
-19.978737,1,44.340305
-6.730133,1,44.341525
-7.461728,1,44.341525
-10.862859,1,44.346076
-40.826696,1,44.347144
100.0,1,44.349147
-20.720934,1,44.350143
-38.099831,1,44.352146
-33.076626,1,44.353597
-12.240373,1,44.354994
-17.161403,1,44.356934
-28.067331,1,44.35983
-45.702632,1,44.361334
-32.025446,1,44.363307
-23.181651,1,44.363307
-38.03584,1,44.367797
-20.03468,1,44.368797
-53.617946,1,44.370795
-30.078547,1,44.371793
-16.385765,1,44.3738
-26.591938,1,44.3748
-33.79248,1,44.376799
-34.489167,1,44.378799
-18.288654,1,44.379823
-5.724498,1,44.380751
100.0,1,44.380751
-27.428186,1,44.380751
-17.050266,1,44.380751
-16.0636,1,44.380751
-32.100175,1,44.380751
-10.921888,1,44.380751
-50.722939,1,44.380751
-23.484762,1,44.380751
-45.513482,1,44.380751
-52.212669,1,44.396557
-13.383861,1,44.396557
-57.598681,1,44.396557
-49.255607,1,44.396557
-19.60348,1,44.396557
-53.668217,1,44.412368
-24.563564,1,44.413573
-9.489115,1,44.413573
-18.01351,1,44.413573
-29.509607,1,44.413573
100.0,1,44.413573
-12.239501,1,44.413573
-25.368007,1,44.413573
-32.252921,1,44.413573
-18.220913,1,44.413573
-40.859549,1,44.428171
-34.020202,1,44.428171
-18.097618,1,44.428171
-21.141383,1,44.428171
-6.419064,1,44.428171
-40.072369,1,44.428171
-7.54221,1,44.428171
-14.333609,1,44.428171
-33.122679,1,44.428171
-31.80028,1,44.446105
-31.948814,1,44.447084
-12.186483,1,44.450162
-27.536549,1,44.451122
-15.965388,1,44.451122
-37.917068,1,44.451122
-37.917876,1,44.457078
-32.111571,1,44.458145
-36.084346,1,44.460146
-33.22943,1,44.462147
-58.906272,1,44.463168
-23.133658,1,44.465238
-29.112813,1,44.467229
-43.042848,1,44.468239
-27.963497,1,44.470228
-13.535161,1,44.471236
-37.385331,1,44.471236
-8.967206,1,44.471236
-25.995819,1,44.471236
-21.677553,1,44.471236
-15.917851,1,44.471236
-21.005778,1,44.471236
-24.229279,1,44.471236
-17.179981,1,44.471236
-19.263014,1,44.471236
-24.307349,1,44.471236
-32.498684,1,44.487106
-39.365253,1,44.489175
-23.124484,1,44.491188
-7.589647,1,44.491188
-12.099833,1,44.491188
-22.993982,1,44.491188
-29.608187,1,44.491188
-10.293083,1,44.491188
-12.55122,1,44.491188
-17.261023,1,44.491188
-32.974533,1,44.505147
-24.083338,1,44.507157
-33.76093,1,44.511174
-24.172654,1,44.515191
-32.674676,1,44.517199
-11.284612,1,44.519352
-25.360353,1,44.52148
-12.236306,1,44.523477
-24.068258,1,44.524485
-15.810935,1,44.526483
-17.18664,1,44.526875
-22.267256,1,44.529005
-32.988461,1,44.530002
-27.944559,1,44.531929
-18.173616,1,44.533692
-28.240958,1,44.533692
-23.595993,1,44.533692
-11.366552,1,44.533692
-35.953517,1,44.533692
-15.894079,1,44.533692
-31.45361,1,44.533692
-23.247911,1,44.533692
-26.033933,1,44.533692
-33.847525,1,44.550665
-36.16115,1,44.553672
-36.718818,1,44.555133
-16.091696,1,44.555133
-34.746159,1,44.563343
-41.799959,1,44.56636
-26.49778,1,44.568356
-25.345921,1,44.570469
-17.720987,1,44.571476
-40.745035,1,44.573474
100.0,1,44.574473
-11.92503,1,44.575477
-13.356896,1,44.575477
-24.662062,1,44.575477
-23.70426,1,44.575477
-15.32036,1,44.575477
-31.640054,1,44.575477
-6.7417,1,44.575477
-41.699875,1,44.575477
-29.99973,1,44.575477
-13.65135,1,44.575477
-19.381968,1,44.591296
-18.837198,1,44.59381
-14.397988,1,44.59381
-8.187704,1,44.59381
-8.141189,1,44.59381
-18.127561,1,44.607517
-45.087993,1,44.607517
100.0,1,44.607517
-21.745315,1,44.607517
-15.394069,1,44.607517
-34.100706,1,44.62366
100.0,1,44.62366
-50.320972,1,44.62366
-16.695343,1,44.62366
-21.724685,1,44.62366
-10.162772,1,44.62366
-18.164218,1,44.639439
100.0,1,44.639439
-36.277098,1,44.639439
-20.531124,1,44.639439
-19.598439,1,44.639439
-31.950229,1,44.639439
-22.309128,1,44.639439
-20.960278,1,44.639439
-36.399262,1,44.655585
-20.077662,1,44.656504
-8.499256,1,44.657917
-17.105198,1,44.660604
-40.19575,1,44.661669
-32.235681,1,44.661669
-40.368208,1,44.665407
-16.304053,1,44.666514
-31.741033,1,44.668514
-25.167311,1,44.669513
-23.024835,1,44.671518
-43.578457,1,44.672449
-23.067318,1,44.673764
-21.19478,1,44.67572
-11.410436,1,44.676719
-18.804919,1,44.678717
-7.65726,1,44.679721
-31.122198,1,44.679721
-25.818497,1,44.679721
-40.103745,1,44.679721
-23.386567,1,44.679721
-29.431797,1,44.679721
-7.413672,1,44.679721
-19.181767,1,44.679721
-6.946535,1,44.679721
100.0,1,44.679721
